bid,lon,lat,categories
ywtDqnrLeWzG7Q-9ORmSsA,-115.1194409654,36.0817851827,Chinese Restaurants
rS0ReiIhmugq3UcK_7aGAQ,-115.31976,36.160533,Coffee & Tea
Y3A6yImuMDv7lrWrrQzeoQ,-115.1387672,36.08144174,Coffee & Tea
YI08egmS9lWWB6N6MmrePw,-115.2781678484,36.0564145033,Japanese Restaurants
4ugJ4F8jDJ9-2dEiZ47wLg,-115.333833,36.15735,Japanese Restaurants
inuW6Gl02Mf8G5RRk39_lw,-115.1909378,36.1261759,Thai Restaurants
W0oH-WXVdQj98XJ9Obn82Q,-115.1920738526,36.1168182129,American Restaurants
nu1GQ_Q43JqzrWMZE_dE1Q,-115.1743240079,36.1168578154,American Restaurants
JFPKfg_FNxCD4mNqAAAllQ,-115.174213,36.106212,Ice Cream & Frozen Yogurt
4JNXUYY8wbaaDmk3BPzlWw,-115.172434,36.112859,Breakfast & Brunch
82-wE5pkxyBKhfxyyZap_A,-115.1285587,36.0573012,American Restaurants
fAlKTsfsUF6A5iujEI2Z1w,-115.171248,36.117683,American Restaurants
ABJjxuO6oh5D9R48-eAUdQ,-115.1758354155,36.0954919333,American Restaurants
5xYk23lz0ktdMvzHtohymQ,-115.2683393,36.206703,American Restaurants
Y9kXVlU4xPfSZvkZH6C_2Q,-115.1012465,36.0754996,American Restaurants
MXWSSx_MvmxvptXRHUnAbg,-115.2100828,36.031723,Mexican Restaurants
UB-xdWV_RpIQ9VfVB3WUTA,-115.296779,36.0958,American Restaurants
Se-co1eXBho5A4YwMfKMIQ,-115.2986213,36.0782784,Breakfast & Brunch
U9nXdynQ2YR5xYx8tM3S7w,-115.2023475,36.1448718,American Restaurants
X91rjC4EkH_3ZGY3ciIs8Q,-115.2088673,36.0944572,Coffee & Tea
QKw32mA440qR7iNQ_vQnyQ,-115.1472152688,36.0811202017,Thai Restaurants
HccqNuvwDCrnAAM5e5lQ_w,-115.1195073738,36.1137416681,Coffee & Tea
MnYGGxWpMyQ7oncUPjbEmw,-115.175922,36.095424,American Restaurants
ZibmYdOPKLlqDM9oR6xzOA,-115.3007770203,36.1469098416,American Restaurants
Jt28TYWanzKrJYYr0Tf1MQ,-115.1724518676,36.1110724694,Breakfast & Brunch
7vHvQCjPq5pWj7Rio1A--w,-115.088439,36.0715334,Japanese Restaurants
qKn9nynsVYIST8rf6tEFRQ,-115.30114,36.099339,Thai Restaurants
Ums3gaP2qM3W1XcA5r6SsQ,-115.2870445983,36.2776136535,Mexican Restaurants
w6zW6gIyg1sI5V6Wag_SYg,-115.1530647,36.0118343,Japanese Restaurants
2DydwQRkIutHarWT_o1L0Q,-115.224332,36.060423,Mexican Restaurants
DkYS3arLOhA8si5uUEmHOw,-115.1718738,36.109418,American Restaurants
LcbMEHpN5r45I4ZbyxhK0w,-115.1951608,36.1260097,Coffee & Tea
RSOinkOUpxm0mGw1IWr4Xw,-115.156034,36.1423694,Japanese Restaurants
OiqDNSdnchr8zQhiMSInLQ,-115.207661,36.13174,Japanese Restaurants
56Ll9rqG2WxXj4X2pmlkHQ,-115.2404624,36.1972325,American Restaurants
9U4Tqt5SkZKQ6eeH6IPSxQ,-115.2427914,36.1987541,Japanese Restaurants
xM37qm9Wbc-hOAS7-Xse7g,-115.13497,36.01411,Japanese Restaurants
V96iWEiPOMLOSQgO4x2rfQ,-115.1417719,36.1701542,American Restaurants
RSPEJeFTKs1BsiVgjHp1WQ,-115.174148,36.113867,American Restaurants
ubt9YKL8nT-1WMu2QLxuNg,-115.2244727,36.0478554,Japanese Restaurants
viHcW-LLmOxBMHFm0jxPvQ,-115.1749536052,36.1426257197,Breakfast & Brunch
EiEaPRsi2AW3j3xraIssrA,-115.1391277,36.1682897,Coffee & Tea
0xtBEP5zCu1153SoqqemLw,-115.0941377,36.0716571,Breakfast & Brunch
s3i73_ttk_F33AEdqMr18g,-115.2097436,36.1149052,Coffee & Tea
IcRLhuxPHnyxW8bJ2llueQ,-115.136367,36.1080735,Coffee & Tea
9qcTpWYxrZrN13p1zAP6dA,-115.1106205908,36.0711402559,Thai Restaurants
01SiPgdiOskMC5bUJoyy_g,-115.1636807419,36.0566243924,American Restaurants
9CNObWIk7w8poCo5IAtgmw,-115.1868802962,36.1005126302,American Restaurants
6uV3KMOo8YQofuNUs4D9pA,-115.1191088,36.065173,Breakfast & Brunch
5CJL_2-XwCGBmOav4mFdYg,-115.1896398638,36.1261559476,Thai Restaurants
FAiZp6pLY5l9JITMQPASbg,-115.1394534,36.1674011,Breakfast & Brunch
Gaq3S9lmjXVcuDCZ8ulppw,-115.244158,36.047306,Japanese Restaurants
UXFLCGw1yOCajlMONYQM1w,-115.1929046,36.1166353,Chinese Restaurants
YCEZLECK9IToE8Mysorbhw,-115.3253819,36.1242551,Breakfast & Brunch
iSvYimxtJTiyXX1QCQr0Xw,-115.2074885,36.0336334,Coffee & Tea
Fkj8vJocYilePMZv2y54WA,-115.1354155,36.0285607,Breakfast & Brunch
0xdpv5CPpbUUch7JKBG98Q,-115.1742267609,36.1068839544,American Restaurants
L8DjPYqG-WK3fIQ6s-dCiw,-115.3500660053,36.160264573,Ice Cream & Frozen Yogurt
wyPkRQg3F5Yz2WqRFax7-g,-115.177901,36.1171675,American Restaurants
QKCu3cKjMAOOZI7tEfv0zg,-115.3134441376,36.1005040242,Chinese Restaurants
H-05-lRUJDUNDgYgaw7bXA,-115.13717,36.12065,Breakfast & Brunch
DxzAGrpddzgGmdtNBHgi8g,-115.29698,36.14393,Ice Cream & Frozen Yogurt
iUQ5hZGhwrg-WPICcbo4IA,-115.1354851211,36.0416989698,Breakfast & Brunch
prHnRsgY-PuM7vxe8-RwEA,-115.317141,36.1584565,Chinese Restaurants
9P23-V64kYz3trn9ecaJJA,-115.2524715,36.1947692,Japanese Restaurants
OVTY-NpcTA7iXbMQmusv3A,-115.331914,36.159552,American Restaurants
VPO8pBUwYz1u6GoG0d2U-Q,-115.2884582,36.2893864,American Restaurants
N6BDiFk2CyJTMPGUlcOfAg,-115.2302701771,36.1596932343,Coffee & Tea
lYsq47uDzdjYUGtyUq8aaQ,-115.1561219,36.1677078,Mexican Restaurants
0p27EjcNwTI7Ey4K_MNPww,-115.3335562,36.1564004,American Restaurants
yYMTMtguT90BfMJVxasFuw,-115.2949713898,36.1447875863,Chinese Restaurants
01Ov9eDxKRY5k6ImMdiWLQ,-115.2250113,36.1271853,Chinese Restaurants
hcEnLRdLcIZurxiYJ_h41w,-115.287679,36.1595847972,Coffee & Tea
sKA6EOpxvBtCg7Ipuhl1RQ,-115.2045308,36.1258702,Japanese Restaurants
I-KFzdnJcqbUHOAdO2I7Ig,-115.1204704,36.0261968,Japanese Restaurants
C74ViML3zx1akYVafLaiXQ,-115.1186365,36.0106646,Japanese Restaurants
Dxaz8OxaadecnWol18kAtw,-115.1750483518,36.1135089591,Japanese Restaurants
ZU3ZU_wGF2S4CKavMEtI_w,-115.1403762773,36.1690188918,Coffee & Tea
1g29d62cEojB-7mX7p8AzQ,-115.2985769,36.0764726,Japanese Restaurants
-byybpV9bP2k0aJ6-WhiBA,-115.1765836,36.1073485,Ice Cream & Frozen Yogurt
4VjrVv-PBuG-al5JnUUIGg,-115.1802914,36.2896772,Mexican Restaurants
dTU6CKCfGNBZCT0AmBbyRA,-115.3059367,36.1918837,Coffee & Tea
YJ8ljUhLsz6CtT_2ORNFmg,-115.175757,36.117417,American Restaurants
Uxm9N6jwmJybOv1NcBbnRw,-115.170581,36.112803,Japanese Restaurants
G8LBVca1vOBKYeMCMpajGA,-115.2088159,36.0976173,Mexican Restaurants
6Z6IyosSMciZtwk8hRLRag,-115.2246676842,36.126874969,Japanese Restaurants
z0cjTX7o6gJsXm2hWHaKGw,-115.1737043575,36.1044734801,Coffee & Tea
C7X8VCpbBwTP2lFR354EIA,-115.140467,36.167937,Ice Cream & Frozen Yogurt
RESDUcs7fIiihp38-d6_6g,-115.176222,36.116113,Breakfast & Brunch
lZZLmG1ANLq2Yb3KuVA4NA,-115.1646590918,36.1376670589,American Restaurants
Ed47ZME7NcLTZeIBUYsdog,-115.3329226105,36.1506140781,Ice Cream & Frozen Yogurt
ZCQa7CJxZ-53Zxd_pobWug,-115.17155,36.1121506,Coffee & Tea
QpmotuTsf_nHT8RKViFMPQ,-115.1724544913,36.1065014766,American Restaurants
AA4lxVlnFnmQL5g0jgLDTg,-115.2062413,36.1266211,Coffee & Tea
JQLi-Ow9pg391iMzw5LSwg,-115.209418,36.142094,Breakfast & Brunch
5WjFHat0vyx0OYtGbTpyag,-115.13427,36.158478,Breakfast & Brunch
bxQUVVI8LR5RmyTYYJq07A,-115.2792613386,36.159879108,Chinese Restaurants
mB_cI1tCrNxxvr2e2myNrQ,-115.1721488,36.1088418,Mexican Restaurants
CCRgGKhzxSpl38w7yhqKUw,-115.1763005316,36.1122690547,Chinese Restaurants
364hhL5st0LV16UcBHRJ3A,-115.209737,36.114935,Japanese Restaurants
hZDNYOfZnVp10pFsycr8rg,-115.1286093,36.0571445,Thai Restaurants
eaNenRk_liZBERFFLCXqqQ,-115.2219796307,36.1259456853,Korean Restaurants
SRCepG6PbMvwKcfIUjk8bQ,-115.2418546379,36.2022020076,Mexican Restaurants
J7EUrh1q3lgENaoTrHZl_w,-115.2869529,36.1672912,American Restaurants
odQGs2Rv0nC0fHh4Gfp2iA,-115.3285773,36.2210742,Japanese Restaurants
Qc0l8rZ3nvrcERitgxu8XA,-115.1712224,36.1594778,Coffee & Tea
w7r_pDUR56k0raVroQhhww,-115.1716517059,36.0407804215,American Restaurants
ZrS5rhJ4OvXQG_38wPEWlA,-115.136013329,36.1049214334,Coffee & Tea
fUKi8LlQhzsGntuZjfvLWg,-115.3332506,36.1493562,Chinese Restaurants
m3XyLvnOVvt-jECDnEWuwA,-115.1755613,36.0572932,American Restaurants
gtffarZ2Y_rLfCegMg-nqw,-115.173131,36.127275,Mexican Restaurants
kXl44keW3wZaJpjEqHk30g,-115.0793964,36.2415413,Breakfast & Brunch
8zh9Uts1H32Cqfbar44TLw,-115.0823087,36.159382,Mexican Restaurants
1MrSwj8i2VEBHdp3IsWCpQ,-115.1177252,36.099662,Mexican Restaurants
gdtZA3sVQ5Hk-3oPBArdLA,-115.3062183,36.1147404,Mexican Restaurants
iHWC_tHYYZVAvDqlPvAP2Q,-115.2793161342,36.1268188361,Coffee & Tea
KUOa1acSFn6DkO9jp-sn6A,-115.1984108,36.0372583,American Restaurants
nepZ1HPAgBqw0TgJWbSgOA,-115.0832713204,36.0719033672,American Restaurants
Iz7401kE7fWDxgyNw7hZPQ,-115.306052,36.113264,Coffee & Tea
iNKMTWEZ-uuXzCbPsAv-kQ,-115.0456278506,36.0628768403,American Restaurants
Fv4EXwV30rwGD2NzN1ekgA,-115.1269843,36.0998776,Japanese Restaurants
YkOCo5ipV2he2WXIAlZb-A,-115.2421295,36.0780826,Japanese Restaurants
riFzCvp77DMKDX-5GoTpqA,-115.1757787001,36.0114062572,Breakfast & Brunch
jWv5GUtEp30OD5L5C8c2DQ,-115.207338,36.088774,Breakfast & Brunch
0AQnRQw34IQW9-1gJkYnMA,-115.1735436304,36.1041326556,Mexican Restaurants
X6DR-xr0rQKnxl9jeZWFzw,-115.084353,36.13281,Breakfast & Brunch
3X-SMnyYq77IYEnyCp-TtQ,-115.1723373,36.1163474,American Restaurants
IFvBnwcWJ54BgMzVnCxIrQ,-115.2819365,36.2003923,American Restaurants
dYpnpMZowfGsCisHhABPZg,-115.171454,36.0512516,Japanese Restaurants
JHN09M-CRTGln2rRnS9hWw,-115.1544239326,36.1220624935,Coffee & Tea
pcG0vJiTtDcTb0y3pKFUZQ,-115.220449,36.0998469,Mexican Restaurants
XlUuMGMvkzy_QLAUTEe-fw,-115.2198304,36.1260788,Chinese Restaurants
Lq9rYrwvWV5QDBYzq7MGHQ,-115.196995,36.143962,Japanese Restaurants
MXC9pwIxovWUc9yu1F8OxA,-115.052917,36.100622,Japanese Restaurants
fnIYKuME5bdxjifvHbP45Q,-115.2413401,36.1271948,Ice Cream & Frozen Yogurt
vOMDU31gdylrzBhAKC9QbA,-115.2222337,36.1599423,Japanese Restaurants
glVCZzuFSnf24UGYsOl2Vw,-115.1995477102,36.1266402147,American Restaurants
409qhf4RF0rlxcuaM576Qg,-115.2968390358,36.0940999462,Mexican Restaurants
NUpRBNSWuhRQ2tze3-A-Ng,-115.1756406203,36.0988783486,American Restaurants
jG0m1-899xwYY3IXpTRRCQ,-115.1377387026,36.1032929428,Mexican Restaurants
g-ZseseezHTpF5eMfLrLgQ,-115.215033,36.1263221,Coffee & Tea
Yp9w4nhUowBU_IS_StFXbQ,-115.1651455151,36.1258833751,Breakfast & Brunch
sB1lPLICz4nrOuuqgLv50A,-115.15319556,36.114842971,American Restaurants
IImZFNzX4cP84rFsyb-9mQ,-115.1753787784,36.0919409454,Chinese Restaurants
-wCtRhzWJ40Z4F8mmg7kWg,-115.1765836,36.1073485,American Restaurants
3WRvQJS9GIBubGxbHMzX2g,-115.1715698,36.0560643,Mexican Restaurants
wb-OCJAuP1upOefBs7xljQ,-115.2433335,36.2525877,American Restaurants
wAQr_GVUNFSvqFfr3cC9kA,-115.2525025,36.2744979,Breakfast & Brunch
UMqfeCItzQ2glr4d9apGlA,-115.1070339563,36.0719274658,Coffee & Tea
SpeZAJN0ACO_m3Z4mcqwpA,-115.1701939,36.1226902,American Restaurants
n2kgJSiB7Q4u7AkDvYfzlg,-115.2981173,36.077363,Breakfast & Brunch
jLHE095dxq83qNVNndqUFQ,-115.0563724,36.1079011,American Restaurants
O9LDS66IUKIBkGz_uFZKWQ,-115.2930652,36.1584759,American Restaurants
AE-1mzUBcBuC5QkwlX24BQ,-115.2797651893,36.2003468142,Coffee & Tea
XWxYHSld0T2TfANwt1KmqA,-115.174632,36.115557,Breakfast & Brunch
A7jbtXYFAZhErOW7xIQinA,-115.1959803,36.1253808,Korean Restaurants
qw9SyduMZ53KB6GlBQqvZQ,-115.1908149,36.122364,Coffee & Tea
TEpHybMZew9kKadvseEbEQ,-115.1689813601,36.127535153,Coffee & Tea
LsfKW67Qe_0bU4krXEkOAA,-115.186318,36.100545,Coffee & Tea
35fWtS1LZkaZ-ooKupJ1XA,-115.1716533887,36.1084021917,American Restaurants
dNRbhJt4wd-ZU4lFVK3iiw,-115.1715273,36.0596893,American Restaurants
ZbHE1ZncONeH-q93GuVGdA,-115.266568,36.021245,Mexican Restaurants
xjlMlnxWqMd3FGODA_z1NA,-115.0461163,36.1580209,Chinese Restaurants
16tWXenJ1wTqugXJU7yiZg,-115.2799153,36.0529679,Japanese Restaurants
EtslnZaLkUaC_ooVZtHbYQ,-115.2851651,36.1685774,Ice Cream & Frozen Yogurt
S3gVMHlrQoJPzM984vCeBg,-115.2560700104,36.2626307452,Coffee & Tea
KuyB4pILxj4pKHvbY6CrJg,-115.2426911518,36.0446285325,Coffee & Tea
CFGmRESf9QajghUrc__akg,-115.3214437067,36.1604162559,Japanese Restaurants
HOlDxrYqfoJrVq2Eo-_LKQ,-115.2072854,36.1588115,Breakfast & Brunch
HGitzBs7x_fUvdTtrTacXg,-115.1765836,36.1073485,Japanese Restaurants
dK9aepfn_fmKa1wCGxIUkQ,-115.1016447,36.0794322,Thai Restaurants
qpaX3qOHBSOAEDUcIs8SPQ,-115.2042446423,36.1585998893,American Restaurants
_QvGAqMmrUIlxpby2Ul5Dg,-115.2517567028,36.2191460556,Mexican Restaurants
GzBIAjAMHD9iVZK8BT6XMw,-115.1526478,36.1591487,Breakfast & Brunch
_8VkSb_Mryb6bHQxSWB7Pg,-115.211285,36.1261008,Japanese Restaurants
FqA7ofYWGVHnAIF4jjznHA,-115.197904,36.125925,Korean Restaurants
4Pb7SlTK89uSdqOwMNM35A,-115.168798,36.11386,Mexican Restaurants
tXq5OcDNUT9boWJtaxtOlA,-115.178506,36.286392,American Restaurants
ZOmf-3NN4Z59b2Fw6VAM7g,-115.3086254929,36.11391655,Breakfast & Brunch
g6w4kX7tvCqGKAxr07aBQA,-115.1236724854,36.168645378,American Restaurants
zUbqJk1KtbMnStiMfrMegA,-115.201943,36.115071,Coffee & Tea
QiuTcA0bKQMCyOFBFJZ58w,-115.1916704,36.1447029,Breakfast & Brunch
oyh1CYVHDiAyDtF-ug8y3w,-115.2056326,35.9974897,Coffee & Tea
KNTjauGqmib3sG1HWJyKEQ,-115.1453288,36.1442356,Korean Restaurants
vHz2RLtfUMVRPFmd7VBEHA,-115.17323,36.1157859555,Breakfast & Brunch
rYG3Bbsf3u2P4N4ZxQXyKw,-115.2412756,36.0844749,Breakfast & Brunch
63Qj5E-GzHJ6vhjhGR4XDw,-115.1729815098,36.109404777,American Restaurants
jaSowNITPRRCYpPb3_pjdA,-115.298601,36.077209,Breakfast & Brunch
NaZVUOzqk5b-l0mlki-9Og,-115.2986838217,36.0689682903,Chinese Restaurants
q3SXDX-a-T_DMU2h2CJzcg,-115.202518195,36.1030500765,American Restaurants
QteBKpZTRa2dJ3u7MLiXww,-115.1276097,36.1585159,Mexican Restaurants
dYDuaXVyIXMXlmeMYf2ktw,-115.2982684,36.095715,Ice Cream & Frozen Yogurt
_Kd0kQ8RF70hJ1ykLqCRyQ,-115.1194969015,36.0154353334,Mexican Restaurants
5jTmjxb1X34EfcY1gos4tw,-115.2974709065,36.1134374558,American Restaurants
jLxeBgWhLRbII2ACkgH1Sg,-115.2742894,36.1444011,Coffee & Tea
0jtRI7hVMpQHpUVtUy4ITw,-115.283122245,36.2019904392,Breakfast & Brunch
ZBkLGYOvUlmmQvkvp7AHHA,-115.2112409,36.1255374,Korean Restaurants
DBcBz2b8c4eHHxAzln3gog,-115.2799153,36.0529679,Ice Cream & Frozen Yogurt
yGCrsq0AYI8WN7goMVLHJA,-115.1359993,36.1049744,Mexican Restaurants
oi3FWENKZ5y_bDCpEb8yOw,-115.1669352029,36.1265763848,American Restaurants
uILn9EX0WW-AHL6lV8gupA,-115.1399785,36.1711397,Breakfast & Brunch
K2_zfa7cKbg5klHJYqoWnw,-115.1179994424,36.0144588998,American Restaurants
fcWkZgmzRsm3H4egzSrV_A,-115.1891820932,36.1174419807,Chinese Restaurants
-Ylpy3VyRWwubf9dysuwjQ,-115.1766881,36.1174528,American Restaurants
ZAqgv1gply0m_4fHAIffWA,-115.1965118,36.1141275,Mexican Restaurants
sAZGdlYTp41UWEjHdeZrWg,-115.2418982238,36.1432438855,American Restaurants
ow5ku7hfMqU94mylTd3WlQ,-115.2898892,36.1604696,Coffee & Tea
5xdKUuu4DbJ71KGbwRXfFg,-115.2787485783,36.0604653687,Japanese Restaurants
7kXrUSjG67NitjRfRFn9cw,-115.256469,36.181734,Coffee & Tea
YKVYdzkdGNTHRJvWehY5Og,-115.145248,36.08316,American Restaurants
h7vh4Ai3-W4e1sMKhJUNQw,-115.297923,36.1122889,Korean Restaurants
w5CSi-An5meLnxjKSFn0wQ,-115.172881,36.132775,Thai Restaurants
rkVTKhUDO-VtrIu8esB75g,-115.1757049566,36.1181822579,Japanese Restaurants
vtkJXE_Vdz27rWm6mfAw6Q,-115.213915,36.1267101,Chinese Restaurants
liGn7sPOvUuy3kcwbhRkbA,-115.168501,36.124755,Chinese Restaurants
bgx6gYdktqEoQwBdo5lRbA,-115.245821625,36.1725604183,Mexican Restaurants
MxD3DexXbyNNXUNdhZ8mIA,-115.267591,36.2714973,Ice Cream & Frozen Yogurt
zm-nB9xWL0RWZ-zoL7JNuQ,-115.3045221098,36.1146371243,Coffee & Tea
hDL3Q-GNQlOuE04_zWEMJA,-115.2674831,36.1432784,Chinese Restaurants
RixnVQV24bc3p92mSntaVA,-115.2439988142,36.043749912,Ice Cream & Frozen Yogurt
_Ad2ZKhUl-krJFpaZ1FI8g,-115.2024865,36.125635,Korean Restaurants
N0CoaG3cBrTGm2ecLYSzqA,-115.1497063,36.1151541,Thai Restaurants
GJ_bXUPv672YwNg4TneJog,-115.1753911,36.1099462,Mexican Restaurants
mrnUt3IdLRf4j8WeeGGbpw,-115.13661,36.103035,Coffee & Tea
klsBtNP-vlO3QlfPbAtTzQ,-115.2481819689,36.2385469543,Breakfast & Brunch
PlMJAouo0D0ZXHkCDj6eeg,-115.169277,36.1025618,Coffee & Tea
VFXKmRqMw1UX852ARt4rhA,-115.2982591,36.0919498,Coffee & Tea
cfggUk66F01Av4YWZJXcnA,-115.1484273059,36.1620239723,American Restaurants
HUwzarG0givckxXWTF5lIQ,-115.2442964539,36.031664731,Korean Restaurants
kDCyqlYcstqnoqnfBRS5Og,-115.1190162,36.0661492,Coffee & Tea
LkMtMHVetws5_7QfRjPtlg,-115.1512526,36.1362575,Japanese Restaurants
l9bKROPyMVm5cfQXPX09ng,-115.2254682,36.1429917,Japanese Restaurants
YmwSoa7TltlTY-2rVvf6wg,-115.2048989,36.146676,Coffee & Tea
GSaU7xmPP-Arq7uY5kbA_g,-115.1380697748,36.0115441617,Coffee & Tea
19umlhmVB9O3njIBfRAe8g,-115.1986936,36.2032027,Mexican Restaurants
JJpoHl5mxJHwbaix71mfyg,-115.1395431682,36.0856990312,American Restaurants
3IwCop28R1_L5jMv6AkL8Q,-115.09902969,36.072247537,Mexican Restaurants
nXUumj3RzCRVmm7B9HujAg,-115.2506805092,36.1956672547,Coffee & Tea
EZQESVzkOPs7LwCHVC3Szg,-115.1672247708,36.1269589651,Japanese Restaurants
Z6E2Syzo_IYLIGpI5tSpRg,-115.2983435,36.0696703,Ice Cream & Frozen Yogurt
Z0YOHYA6YtW131xULbnMzQ,-115.1450046,36.1730572,Breakfast & Brunch
0xzmIBsJQc5eUNLucFrZ0Q,-115.1721597683,36.1260652563,American Restaurants
_axD8DiO1to9Am8xJjtKHw,-115.241089,36.099828,Coffee & Tea
MIKtRbY36F9hrTQ3lLgEzw,-115.244096,36.049805,Ice Cream & Frozen Yogurt
8bqhrcvbLe-Hz1jcI0yx3Q,-115.2073495,36.1237099,Korean Restaurants
y8d90Pt16Nip-B5UXWBP-w,-115.3343868256,36.1567959455,American Restaurants
PIXl4WvAqjl2w9Lj81zXvQ,-115.2068401,35.9951511,American Restaurants
cOKf37Wb1oKc9X1Q5GHxsQ,-115.244062,36.054893,Coffee & Tea
suQugTjSMYMIrK5fAabC_Q,-115.1363937,36.1079963,Mexican Restaurants
_PQ1cKw_ZtKrXNxCMgIeYA,-115.278723,36.071411,Mexican Restaurants
TN89zi12H1TXgFoELFCE4w,-115.1763031335,36.0931872364,American Restaurants
il0h5UFgcLiqEw8C6OOmtQ,-115.1096599,36.0992176,Breakfast & Brunch
rWG8wYqZ5O52k_CquR2erA,-115.325356,36.124201,Coffee & Tea
Ffhe2cmRyloz3CCdRGvHtA,-115.1961847,36.1143517,Breakfast & Brunch
lomynsQfC1dALfxyh-x_iA,-115.285593,36.166646,American Restaurants
ugIDAeQPfKs9GVBaPUSBkA,-115.115041472,36.1719092333,Japanese Restaurants
1aVbXH_4uQCTQU7HfGmyow,-115.1171850699,36.0172865789,Coffee & Tea
5FiuxRWs-indyk2Y9imkSg,-115.12046,36.041101,Chinese Restaurants
gRdBkmXdRqUzDMkcMtt7rQ,-115.2769519,36.2190603,Mexican Restaurants
QOE93SXgKd8EsaUT-DaXhA,-115.1236952,36.1697096,Ice Cream & Frozen Yogurt
ruWTngdiC68O9la27hvvHw,-115.174874,36.091829,American Restaurants
fB4cb6uvz-QngtYP0fbfAw,-115.1409598,36.143672,Japanese Restaurants
leXt81sCi1dyH1RF7nT3ig,-115.2057484,36.2798602,Mexican Restaurants
FB4qtiB4--kt_PqPSowJTA,-115.243565,36.072482,Japanese Restaurants
jOSB_Sc4B3IsI5-MJluBsg,-115.2706545,36.0185143,Ice Cream & Frozen Yogurt
ChQmxnYLSVIQkL8Ct8z55A,-115.1702363015,36.1087732238,Breakfast & Brunch
H1ZlF8EkvE5PW_-1BP0nTg,-115.1202007402,36.0345278685,Coffee & Tea
o0aGMe0ukXSJgd4QefM6cQ,-115.120483,36.114385,American Restaurants
0kPm1zEpeXFRg8D2phqgCQ,-115.2222882463,36.143868288,Coffee & Tea
AedKwfr0VdNj7Xmx70GW6g,-115.2746141329,36.1298037603,American Restaurants
4QmwJBk9VPKyO2DfUeIVWg,-115.1822926,36.1121042,American Restaurants
oyvgnAu7mSR5HCr433lTKw,-115.2002593785,36.1147442926,Coffee & Tea
eRQwgSQD1KyCmJk_PAGOXQ,-115.063816,36.174482,Chinese Restaurants
nUpz0YiBsOK7ff9k3vUJ3A,-115.170188,36.123406,American Restaurants
C1jQ5CbszJkS_cyWgaRVGQ,-115.2632621672,36.1430744239,Japanese Restaurants
Cr-ywH3ZjBqCyolXf8BpVA,-115.2440329054,36.2505580649,Breakfast & Brunch
yRk8ezAFV59HDHsuHiiU6Q,-115.2431483,36.0745888,Coffee & Tea
ysv6yhVYOoH9Pf7PlMyD0g,-115.1719593,36.1141366,American Restaurants
HD4JDFoc_htq5VYESJT8gw,-115.2462028,36.1252875,American Restaurants
2IvrdAb6zdxr3ZqplqJHbg,-115.146616457,36.0805241787,Mexican Restaurants
oDNfrdvMV2Fq0R6vd2XwNw,-115.172241112,36.110474891,Japanese Restaurants
bfmz_fm-9yvcAU29k9CD2g,-115.2977607,36.0979917,Coffee & Tea
5pxRAyPz1PrW2amW7yYaxA,-115.2982953563,36.1155493408,Mexican Restaurants
wX1ORSDKPkA5ftE7F6UONw,-115.2452456,36.1714234,American Restaurants
brAUHv7Kmxx5nclssCPldA,-115.2241969854,36.1265151335,Chinese Restaurants
-LzUYsR54hd8cCiYXTquRA,-115.2025938034,36.1027231891,American Restaurants
FfG8twx5K18y268Gp4dSKA,-115.2433380223,36.0579243227,American Restaurants
ZrXYLXcEcDvYYBErmafobg,-115.173286,36.1283758336,American Restaurants
UcIrRf2mWgqqlg-HNoDl0A,-115.285823997,36.2896761296,Chinese Restaurants
N7yuiiu8jhQ-Fl9Npflreg,-115.1773988321,36.106863798,Thai Restaurants
Bm8nRUsZ-dK6g2eJLxMTOw,-115.2792915699,36.199816342,Japanese Restaurants
VfFHPsPtTW4Mgx0eHDyJiQ,-115.3315910731,36.1606854895,Breakfast & Brunch
uWECX6-Uq9n8v5ipk9R29A,-115.1580211,36.1583371,Breakfast & Brunch
uhb7nSskHRm5RFbGkGlGwQ,-115.304025,36.1005463,Breakfast & Brunch
piJeE_GQxpYE3hvqW__jvA,-115.3134784106,36.1578822673,Breakfast & Brunch
7BZ2NdkysVLgWScSEvhILQ,-115.1344046,36.166666,Chinese Restaurants
tJ9-u9MfpVbX4X2miIJ71w,-115.3250841,36.1248839,Japanese Restaurants
Bh3fRjirjRYDl2tufa42UA,-115.2979731,36.0763561,Mexican Restaurants
anrLWKAKm3hFLcJpbhEDUg,-115.30626,36.1910583,Coffee & Tea
DIxgItsSI9QwX9H8lVptYg,-115.3253819,36.2203744,Japanese Restaurants
iQrOVQFtcoV0itpyUPVuDQ,-115.280437,36.299911,Coffee & Tea
QCCVxVRt1amqv0AaEWSKkg,-115.152820746,36.1575507132,Breakfast & Brunch
q3oJ6bNRV3OoJrwc95GOwg,-115.2429071871,36.0359228984,American Restaurants
7xXaO9deBDh_dd0JQjA-Qg,-115.176931,36.067666,American Restaurants
1jpYP-JNOEYCMIzP4OlGuQ,-115.2424862981,36.1462185653,Mexican Restaurants
iLlPXAA6NYTgWaG4DgCNEA,-115.1717556005,36.1200822503,Coffee & Tea
Qf6EnIzKqhXQg4YNkVAqHQ,-115.2066548,36.1716922,American Restaurants
3m2XZFVraCiqjgLxHi5MdA,-115.2692867,36.1427696,American Restaurants
UpW3jyJ3_kTG7oDSflwnMA,-115.2309225,36.1148045,Thai Restaurants
urSuLlkYXXI5uwtKIxl9ew,-115.1513231735,36.0430342509,Coffee & Tea
